H_L0.1_weight,HH_L0.1_mean,HH_L0.1_magnitude,HpHp_L0.1_mean,HpHp_L0.1_magnitude,label
3534.42242143531,60.0,60.0,60.0,60.0,0
6142.00910301896,73.9972616094244,73.9972616094244,74.0,74.0,0
6363.8289485527,60.0,60.0,60.0,60.0,0
6347.16263068088,553.965263032911,553.965263032911,554.0,554.0,0
11.54713365,68.50406858,115.6102714,66.00066417,118.6312477,1
7.460491661,89.99993391,108.1665487,89.99993391,108.1665487,1
43.05305003,514.748534,572.0513858,970.8461032,973.8325618,1
81.03371799,173.3654852,314.9072222,231.4902935,367.8007806,1
1980.55712284458,60.0,60.0,60.0,60.0,0
6503.499595961,553.980715855243,553.980715855243,554.0,554.0,0
2.276390267,437.2036174,437.2036174,437.2036174,437.2036174,1
8.642763255,69.10339059,100.9522313,69.10339059,100.9522313,1
6280.38669948778,60.0,60.0,60.0,60.0,0
5529.20882786864,553.896433180012,553.896433180012,553.999999999998,553.999999999998,0
11.6721293,69.36504433,101.5145449,69.36504433,101.5145449,1
8.450756899,73.90307983,122.8792211,66.00000008,118.4448081,1
5227.23314174317,60.0,60.0,60.0,60.0,0
26.56938084,157.6292778,334.0824911,73.0,73.0,1
4233.69441514933,60.0,60.0,60.0,60.0,0
10.88615444,75.31712292,120.4344842,66.00000002,114.9613002,1
6482.88198637273,60.0,60.0,60.0,60.0,0
9.90217475,75.22062439,122.2270857,66.00021137,121.1166571,1
6421.07881558966,553.9793851788,553.9793851788,554.0,554.0,0
6649.96734257775,73.9991452066732,73.9991452066732,74.0,74.0,0
5.375978037,88.87143941,107.5557702,88.87143941,107.5557702,1
5578.39436490881,553.914367027932,553.914367027932,554.000000000001,554.000000000001,0
3.501785684,67.214801,90.09899818,73.0,133.6899398,1
7866.12352050793,73.997406264636,95.2660282256671,74.0,95.2680429105164,0
12.6459639,60.0,84.85281374,60.0,84.85281374,1
6389.10249293355,553.964595881682,553.964595881682,554.0,554.0,0
8.9986739,75.01230264,101.1351415,75.01230264,101.1351415,1
12.02809088,71.90086075,101.8886795,71.90086075,101.8886795,1
4.92430882,64.84597544,104.5435469,60.0,84.85281374,1
2276.21623696484,60.0,60.0,60.0,60.0,0
6409.19929698262,565.877068693559,565.877068693559,566.0,566.0,0
3284.79702550329,60.0,60.0,60.0,60.0,0
1973.21278194504,60.0,60.0,60.0,60.0,0
11.8325299,67.92827139,112.1582224,75.32499045,110.5595462,1
13.67123382,74.39058123,117.8760884,66.0,118.8122753,1
6594.1202788057,553.952778457716,553.952778457716,554.0,554.0,0
6368.35069518897,565.985822954653,565.985822954653,566.0,566.0,0
7635.90314992728,73.9981493449628,95.2666054107073,74.0,74.0,0
5751.72425317985,73.9994119114981,73.9994119114981,74.0,74.0,0
1.285553223,89.99999991,108.1665382,89.99999991,108.1665382,1
6339.87263603954,553.957787220079,553.957787220079,554.0,554.0,0
3.520290754,89.99823848,108.5045741,89.99823848,108.5045741,1
3251.82679376227,73.9923591432491,73.9923591432491,74.0,74.0,0
1963.76978387564,60.0,60.0,60.0,60.0,0
10.31578032,67.67420401,118.1093586,66.00036872,121.3471644,1
5139.86382391787,73.9988767093336,73.9988767093336,74.0,74.0,0
3.07976583,64.54977723,119.1936969,60.0,84.85281374,1
3735.51515944081,73.9818307584677,73.9818307584677,74.0,74.0,0
3956.21096487654,60.0,60.0,60.0,60.0,0
9.402709319,65.43580677,126.1014269,60.0,84.85281374,1
4.265554954,60.0,84.85281374,60.0,84.85281374,1
12.79579622,68.23527118,118.067458,66.00005994,118.4425892,1
1.000171257,90.0,90.0,90.0,90.0,1
3999.90551607311,553.715835892628,553.715835892628,554.0,554.0,0
5.229274508,456.3351411,456.3351411,456.3351411,456.3351411,1
6429.44048246931,60.0,60.0,60.0,60.0,0
9.141757846,72.09706004,119.2489923,66.00000008,115.4275458,1
5948.57137401676,565.810779983522,565.810779983522,566.0,566.0,0
4.212962144,134.2016948,226.9341201,134.2016948,226.9341201,1
9.224990743,68.52418633,119.3027036,66.16377911,116.0136343,1
1959.09645715277,60.0,60.0,60.0,60.0,0
5.33203881,102.0,144.2497834,102.0,144.2497834,1
11.17903712,67.63705916,97.45337642,67.63705916,97.45337642,1
3.713721395,60.00013004,84.85317968,60.0,84.85281374,1
4.726323911,89.93632749,108.1585638,89.93632749,108.1585638,1
87.474755,170.3571314,309.9401436,74.0,74.0,1
11.23546543,71.35698444,117.5317875,66.00089192,115.968806,1
13.32930271,70.15288788,113.3368807,84.67951776,125.5762823,1
6.617926722,102.0,144.2497834,102.0,144.2497834,1
5579.86360095574,60.0,60.0,60.0,60.0,0
3.691901532,64.61455994,88.17619495,64.61455994,88.17619495,1
6409.9226099996,553.962366433663,553.962366433663,554.0,554.0,0
2.752828972,330.0,431.4904402,330.0,431.4904402,1
3107.28101022068,73.9693452538585,73.9693452538585,74.0,74.0,0
11.9346224,67.07955934,115.9999618,66.00023981,120.3629356,1
6761.86298442359,73.9981226178645,73.9981226178645,74.0,74.0,0
2.295448845,69.58086562,93.5576979,73.0,73.0,1
6064.36430086225,565.947211227445,565.947211227445,566.0,566.0,0
3226.94407692748,60.0,60.0,60.0,60.0,0
3.495965652,74.0,74.0,74.0,74.0,1
9.267548668,81.27566175,101.6204819,81.27566175,101.6204819,1
4356.67152007158,553.764606112769,553.764606112769,554.0,554.0,0
2351.33596192827,60.0,60.0,60.0,60.0,0
2.287536143,89.95452061,108.1559546,89.99999991,108.1665382,1
9.636739616,132.3301445,253.6176003,60.0,84.85281374,1
6655.32792872884,73.9966805782913,73.9966805782913,74.0,74.0,0
11.21402714,68.66019682,116.7467629,66.00006072,121.1376484,1
10.6930157,69.54767619,117.9646777,66.39909521,116.3162689,1
45.39451163,155.527691,380.9203375,259.0216154,269.3848497,1
3.190701421,188.3871269,262.637982,188.3871269,262.637982,1
6688.34079847655,60.0,60.0,60.0,60.0,0
7866.78378060618,73.9984517424325,95.2668402975406,74.0,95.2680429105164,0
2.739503822,330.0,431.4904402,330.0,431.4904402,1
2.377186886,76.73093077,108.5160135,60.0,84.85281374,1
3.275506243,89.99999402,108.1665381,89.99999402,108.1665381,1
2328.67026534594,60.0,60.0,60.0,60.0,0
6518.06027155971,553.975180974807,553.975180974807,554.0,554.0,0
4.458467541,134.2549874,226.9656398,134.2549874,226.9656398,1
6230.90379505647,565.934823473211,565.934823473211,566.0,566.0,0
2.312749484,89.89681276,108.1365501,89.8967784,108.1370959,1
6337.1821704529,60.0,60.0,60.0,60.0,0
6562.54913727938,553.916573455916,553.916573455916,554.0,554.0,0
5376.14752841382,565.973965973491,565.973965973491,566.0,566.0,0
3.994581724,60.0,60.0,60.0,60.0,1
10.13560009,77.28198093,121.8318695,96.58730787,134.4086316,1
4963.10367803171,553.90725473473,553.90725473473,554.000000000001,554.000000000001,0
9.03554552,93.3861982,130.5886044,98.0,138.5929291,1
6429.88652347453,553.882846538846,553.882846538846,554.0,554.0,0
3816.83654727761,60.0,60.0,60.0,60.0,0
739.086369303816,74.0,74.0,74.0,74.0,0
6253.1458073616,565.879952093138,565.879952093138,566.0,566.0,0
2.558765046,88.80123436,107.496688,88.80123436,107.496688,1
3812.18122922786,553.884777994529,553.884777994529,554.0,554.0,0
6364.67757881437,60.0,60.0,60.0,60.0,0
6437.10859930761,73.9988519500784,73.9988519500784,74.0,74.0,0
12.185155,70.89068029,118.8616956,66.0,118.6528642,1
2.798316167,89.99999968,108.1665383,89.99999968,108.1665383,1
6516.85818619057,553.856828537682,553.856828537682,554.0,554.0,0
5042.42044188343,60.0,60.0,60.0,60.0,0
6361.95179696809,553.888063003787,553.888063003787,554.0,554.0,0
6401.78225815365,60.0,60.0,60.0,60.0,0
11.89409588,71.92487645,116.1321009,66.0,121.3267385,1
6.410246322,456.3368787,456.3368787,456.3368787,456.3368787,1
1.743043455,330.0,431.4904402,330.0,431.4904402,1
4019.67335906375,60.0,60.0,60.0,60.0,0
6852.49336739886,73.9989318461121,95.2672132182185,74.0,74.0,0
9.227399849,75.51337342,116.6075021,93.4898614,118.3603255,1
5882.3534599602,60.0,60.0,60.0,60.0,0
5421.03519018962,553.914334923541,553.914334923541,554.000000000002,554.000000000002,0
12.52842733,71.62777235,115.9323068,85.60968906,128.8495095,1
3.15457792,60.0,84.85281374,60.0,84.85281374,1
78.21080885,167.4384501,308.055641,74.0,74.0,1
6456.25300067268,60.0,60.0,60.0,60.0,0
3.428893216,69.77046008,109.0870168,60.0,84.85281374,1
1982.99266748132,60.0,60.0,60.0,60.0,0
6358.97333790309,60.0,60.0,60.0,60.0,0
1.997438215,92.19527386,119.1530115,98.0,138.5929291,1
2.74297388,330.0,431.4904402,330.0,431.4904402,1
6335.55466023484,60.0,60.0,60.0,60.0,0
2.735581519,330.0,431.4904402,330.0,431.4904402,1
5.189906239,64.93940059,91.8494016,60.0,84.85281374,1
119.4821569,166.4679433,331.5547567,69.99936894,101.862219,1
2041.40442596817,60.0,60.0,60.0,60.0,0
1964.83809056781,60.0,60.0,60.0,60.0,0
2761.53141431582,73.9972311476685,73.9972311476685,74.0,74.0,0
4.835415941,60.0,84.85281374,60.0,84.85281374,1
7233.94999094583,73.9979689298019,95.2664652736521,74.0,74.0,0
2.355141982,64.86426636,104.6211637,60.0,84.85281374,1
1810.48510224004,60.0,60.0,60.0,60.0,0
7053.3954636005,60.0,60.0,60.0,60.0,0
6646.87127911964,60.0,60.0,60.0,60.0,0
4.007278042,64.63401135,88.19044973,64.63401135,88.19044973,1
2034.03404553923,60.0,60.0,60.0,60.0,0
4986.33740988824,60.0,60.0,60.0,60.0,0
1.452168433,341.7736459,386.1888647,341.7736459,386.1888647,1
5.367801083,456.3342678,456.3342678,456.3342678,456.3342678,1
4264.37108431533,553.933611304729,553.933611304729,554.0,554.0,0
70.57283232,83.49986049,117.0308793,83.41909432,116.9732674,1
537.645372665689,60.0,60.0,60.0,60.0,0
2.059012237,89.99999348,108.166538,89.99999348,108.166538,1
6354.21175831165,60.0,60.0,60.0,60.0,0
1.830556837,102.0,144.2497834,102.0,144.2497834,1
663.614672546734,74.0,74.0,74.0,74.0,0
7410.91136685525,73.9990300914242,95.2672895304128,74.0,95.2680429105164,0
3.332220842,60.27409273,94.61125702,60.0,84.85281374,1
6043.8563881953,565.892227921203,565.892227921203,566.0,566.0,0
2246.62558442077,60.0,60.0,60.0,60.0,0
2213.76958613947,60.0,60.0,60.0,60.0,0
6299.42120850175,553.876575289305,553.876575289305,554.0,554.0,0
1.285738434,89.99999991,108.1665382,89.99999991,108.1665382,1
4130.35351601216,60.0,60.0,60.0,60.0,0
3792.29225062122,60.0,60.0,60.0,60.0,0
6691.15198723294,73.9972205576564,73.9972205576564,74.0,74.0,0
6357.26582335144,553.889366533988,553.889366533988,554.0,554.0,0
10.31510747,330.0,431.4904402,330.0,431.4904402,1
6761.96171651802,73.9987309327836,73.9987309327836,74.0,74.0,0
4241.2751869044,60.0,60.0,60.0,60.0,0
4.061517783,89.99999999,89.99999999,89.99999999,89.99999999,1
106.325739,166.1878888,328.4609382,74.0,74.0,1
2267.71922020138,60.0,60.0,60.0,60.0,0
5605.34304204192,60.0,60.0,60.0,60.0,0
11.60805984,104.1443579,143.859455,66.07410592,121.658979,1
2.343660626,89.93645381,108.1136704,89.93645381,108.1136704,1
6276.23962970338,73.9967496161839,73.9967496161839,74.0,74.0,0
6984.87119065686,73.9984000584947,73.9984000584947,74.0,74.0,0
6360.05839830602,553.895398190129,553.895398190129,554.0,554.0,0
8.718183652,67.58292861,97.04339341,67.58292861,97.04339341,1
2.285707775,89.99961656,108.1664515,89.99961655,108.1664515,1
6387.2741688632,553.909389973823,553.909389973823,554.0,554.0,0
3583.00581820532,60.0,60.0,60.0,60.0,0
4135.77039225106,60.0,60.0,60.0,60.0,0
11.7177413,76.28869258,124.524518,99.24501769,138.9669537,1
8.427914807,75.43113987,124.5489361,67.21784345,119.8400014,1
3147.77660573776,60.0,60.0,60.0,60.0,0
1.712593442,70.78570087,95.57864652,73.0,73.0,1
5.854489518,306.9762559,315.7695705,306.9762559,315.7695705,1
3.439087387,88.71410844,121.341078,98.0,138.5929291,1
9.986345028,78.77926635,119.2980813,116.6695881,137.0628882,1
4392.7810905763,553.83488977601,553.83488977601,554.0,554.0,0
3757.4854522746,553.796832847808,553.796832847808,554.0,554.0,0
3999.97958101874,553.945967092702,553.945967092702,554.0,554.0,0
9.76320609,71.10923447,118.8261709,66.00000034,119.945826,1
5.967006756,64.39852373,88.01800872,64.39852373,88.01800872,1
4988.10311627138,60.0,60.0,60.0,60.0,0
3.799276023,60.0,60.0,60.0,60.0,1
6545.74667812802,73.9985770350265,73.9985770350265,74.0,74.0,0
13.04431593,70.52593165,102.6847422,70.52593165,102.6847422,1
2234.18162292612,60.0,60.0,60.0,60.0,0
3695.44823850376,60.0,60.0,60.0,60.0,0
127.8755201,74.0,104.6518036,74.0,74.0,1
5687.40919783746,565.914618988344,565.914618988344,566.0,566.0,0
10.89870905,74.97838791,101.0881908,74.97838791,101.0881908,1
2003.81667598748,60.0,60.0,60.0,60.0,0
9.517850982,67.64109266,97.72905519,67.64109266,97.72905519,1
4.954455026,65.2581093,131.8773141,60.0,84.85281374,1
6250.51345717927,565.968617841284,565.968617841284,566.0,566.0,0
5450.27343446043,553.922940081658,553.922940081658,554.000000000001,554.000000000001,0
2242.3885790701,60.0,60.0,60.0,60.0,0
7.476873795,91.10645226,128.0364365,98.0,138.5929291,1
3211.63964239955,73.9736000606175,73.9736000606175,74.0,74.0,0
949.843675292712,74.0,74.0,74.0,74.0,0
13.8460517,71.37573955,102.8953864,71.37573955,102.8953864,1
3873.86864774757,60.0,60.0,60.0,60.0,0
10.03398147,67.63170318,97.52941275,67.63170318,97.52941275,1
5413.50254058178,565.976397981738,565.976397981738,566.0,566.0,0
4019.90148024344,60.0,60.0,60.0,60.0,0
3754.77433062436,553.934357799942,553.934357799942,554.0,554.0,0
5530.50001174342,73.9980842188378,73.9980842188378,74.0,74.0,0
3.937242407,62.0749957,103.4877767,60.0,84.85281374,1
3710.61232893954,60.0,60.0,60.0,60.0,0
6457.74988316573,553.966314812716,553.966314812716,554.0,554.0,0
6487.63964133821,553.962177926743,553.962177926743,554.0,554.0,0
11.38681379,71.40299154,101.2227404,71.40299154,101.2227404,1
9.690451159,81.26265692,125.3390704,108.2597909,129.9433559,1
4.358559034,456.3489767,456.3489767,456.3489767,456.3489767,1
6265.56655796495,565.873203519686,565.873203519686,566.0,566.0,0
3140.00414700502,60.0,60.0,60.0,60.0,0
6429.94144889869,553.983241397899,553.983241397899,554.0,554.0,0
11.35300946,75.87465874,121.5110882,66.0,118.3815,1
42.10089449,80.27767541,125.6598172,79.45246256,125.092044,1
6259.70019177597,565.924255532194,565.924255532194,566.0,566.0,0
5880.72584772384,60.0,60.0,60.0,60.0,0
6636.98018294231,73.9993314491546,73.9993314491546,74.0,74.0,0
3.556640067,60.0,84.85281374,60.0,84.85281374,1
7848.41333158669,73.9976462244541,95.2662146133636,74.0,95.2680429105164,0
6234.02575725509,60.0,60.0,60.0,60.0,0
39.65456517,169.3233449,322.557037,286.7781154,296.1717195,1
3.827363455,102.0,144.2497834,102.0,144.2497834,1
3.02155037,65.16947614,92.19825633,60.0,84.85281374,1
2.201210444,437.1987016,437.1987016,437.1987016,437.1987016,1
6531.00027999921,553.899864171936,553.899864171936,554.0,554.0,0
3200.38230008377,60.0,60.0,60.0,60.0,0
11.32993073,76.2991723,125.0149005,66.0,121.7862679,1
8.959011247,81.28289094,124.5092123,109.3555731,130.4733027,1
1967.24978913597,60.0,60.0,60.0,60.0,0
6397.65517681641,60.0,60.0,60.0,60.0,0
10.43654931,84.64740647,125.127467,116.3058767,149.1308184,1
1941.34714353085,60.0,60.0,60.0,60.0,0
6.528940979,102.0,144.2497834,102.0,144.2497834,1
3.773322561,330.0,431.4904402,330.0,431.4904402,1
1977.00965795569,60.0,60.0,60.0,60.0,0
9.691573031,68.87065637,119.3242918,75.2178407,110.5405071,1
9.923117158,75.01115395,101.1323521,75.01115395,101.1323521,1
7099.54344914488,73.9982912847777,95.2667156622229,74.0,74.0,0
934.435414139556,60.0,60.0,60.0,60.0,0
11.8506173,70.89625091,101.8209019,70.89625091,101.8209019,1
4377.50843109512,553.711239244707,553.711239244707,554.0,554.0,0
6378.53417889756,553.981574446167,553.981574446167,554.0,554.0,0
6674.92337034215,553.890026574356,553.890026574356,554.0,554.0,0
6401.13101596986,60.0,60.0,60.0,60.0,0
2.287724406,60.0,60.0,60.0,60.0,1
1966.86364125475,60.0,60.0,60.0,60.0,0
2.87903,330.0,431.4904402,330.0,431.4904402,1
6382.68114608788,60.0,60.0,60.0,60.0,0
5473.51871983034,73.9973799638654,95.2660077966778,74.0,74.0,0
5338.17608016651,553.964633956901,553.964633956901,554.0,554.0,0
5.489866594,60.0,60.0,60.0,60.0,1
7.39203532,89.13719686,126.060317,60.0,84.85281374,1
4.330561321,64.75861882,89.7129705,60.0,60.0,1
3966.92426156169,553.855358762777,553.855358762777,554.0,554.0,0
11.47872439,71.36812805,115.4307704,66.13345645,112.1381394,1
10.73265051,61.8640458,90.28232233,60.0,84.85281374,1
5703.68366758273,553.977031771734,553.977031771734,554.0,554.0,0
6049.38339664339,73.9991354503368,95.2673713681515,74.0,74.0,0
12.29121141,73.10356169,125.2052296,66.01389133,121.9573846,1
5.134836889,456.334426,456.334426,456.334426,456.334426,1
2771.34445092343,60.0,60.0,60.0,60.0,0
2660.13026234208,60.0,60.0,60.0,60.0,0
5069.23812231925,60.0,60.0,60.0,60.0,0
3.608863575,83.53489369,106.6995339,98.0,138.5929291,1
6376.94525130286,73.9996395764944,73.9996395764944,74.0,74.0,0
4939.28916474617,553.988014266994,553.988014266994,554.0,554.0,0
5062.78400147397,60.0,60.0,60.0,60.0,0
6434.54124314496,60.0,60.0,60.0,60.0,0
3.570648076,188.4331747,262.6710135,188.4331747,262.6710135,1
10.05749512,71.34757823,117.5568693,66.0000216,117.9352158,1
3.118850551,64.99824114,101.4258382,60.0,84.85281374,1
3970.21905337005,60.0,60.0,60.0,60.0,0
2859.09751614362,565.537109144739,565.537109144739,566.0,566.0,0
6830.19237279509,553.980145784822,553.980145784822,554.0,554.0,0
6419.96099818668,553.911813987874,553.911813987874,554.0,554.0,0
4.6969905,134.8024659,186.3445388,134.8024659,186.3445388,1
6491.98117738757,73.9952903260302,73.9952903260302,74.0,74.0,0
3.433040211,60.0,60.0,60.0,60.0,1
10.60781181,68.80584113,114.7398852,66.0,120.4848612,1
5961.17878352852,73.9995657375395,73.9995657375395,74.0,74.0,0
3.810280291,257.2501204,324.3102344,257.2501204,324.3102344,1
6606.44467614978,60.0,60.0,60.0,60.0,0
5474.36664398532,60.0,60.0,60.0,60.0,0
4.341092841,71.84250493,98.92868914,73.0,73.0,1
3887.45165974192,73.986552124237,73.986552124237,74.0,74.0,0
1.916912826,330.0,431.4904402,330.0,431.4904402,1
10.76441164,69.00853455,117.5117169,66.04576145,120.4542989,1
12.06853785,76.58069258,120.6186679,96.58935773,134.3516291,1
5630.94821133817,553.833604807179,553.833604807179,554.000000000003,554.000000000003,0
3778.14268786054,553.86178919843,553.86178919843,554.0,554.0,0
1972.29382960743,60.0,60.0,60.0,60.0,0
5737.74168731162,565.944565021823,565.944565021823,566.0,566.0,0
3.802739687,60.85529709,108.3579655,60.0,84.85281374,1
3.745599908,70.29571786,94.66307301,73.0,73.0,1
10.92849108,70.51587612,116.1701228,81.82009433,120.9764878,1
6526.14804740137,73.9990875026614,95.2673341246963,74.0,95.2680429105164,0
3101.62269002741,60.0,60.0,60.0,60.0,0
1833.78018662381,60.0,60.0,60.0,60.0,0
1.228011499,89.99993232,108.1665474,89.99993232,108.1665474,1
2858.43591683215,60.0,60.0,60.0,60.0,0
6.016185096,102.0,144.2497834,102.0,144.2497834,1
11.76519352,73.28200078,116.7171228,66.0,120.031961,1
8.508513164,68.04246115,113.6849611,66.00000047,114.8081092,1
2.742387115,330.0,431.4904402,330.0,431.4904402,1
6564.32718190752,60.0,60.0,60.0,60.0,0
70.95734034,167.2410268,309.8916097,69.99905564,101.8620037,1
2.784511613,134.1049089,226.8768974,134.1049089,226.8768974,1
3801.98863188073,553.957416661855,553.957416661855,554.0,554.0,0
3904.91155559487,553.823728097877,553.823728097877,554.0,554.0,0
6702.85769179096,60.0,60.0,60.0,60.0,0
3247.30793860914,60.0,60.0,60.0,60.0,0
6052.78914314912,73.9991327222896,95.267369249135,74.0,74.0,0
3660.7148451358,565.132295477093,565.132295477093,566.0,566.0,0
6471.11908082821,553.966477917018,553.966477917018,554.0,554.0,0
1977.35452992648,60.0,60.0,60.0,60.0,0
8.649748758,76.74339198,125.1129557,66.00002213,120.2633421,1
6214.51411712629,73.9965109893577,73.9965109893577,74.0,74.0,0
6311.35946985141,565.985383541725,565.985383541725,566.0,566.0,0
6346.75926662233,73.9982706260368,73.9982706260368,74.0,74.0,0
97.32502593,173.2001499,311.2100268,231.4955902,362.5812095,1
71.06425437,166.0513434,315.2853873,74.0,74.0,1
4840.65718191631,553.951367488872,553.951367488872,553.999999999999,553.999999999999,0
4.664995202,456.334265,456.334265,456.334265,456.334265,1
7.541926329,88.82502632,128.6104196,98.0,138.5929291,1
2.59303127,188.3767731,262.6305554,188.3767731,262.6305554,1
2.154360487,60.0,60.0,60.0,60.0,1
6455.31815487478,553.981363545106,553.981363545106,554.0,554.0,0
6465.22137844888,60.0,60.0,60.0,60.0,0
5043.29816276876,553.96205281687,553.96205281687,554.0,554.0,0
9.986397378,78.41320213,121.3824208,109.7988881,131.3378529,1
4967.61521420273,60.0,60.0,60.0,60.0,0
2.277161691,84.78951584,104.7757388,89.99999991,108.1665382,1
10.08175262,69.72041426,115.7808995,66.00000007,115.8310609,1
2.246946308,437.2008029,437.2008029,437.2008029,437.2008029,1
7.510269716,70.17469231,118.8051927,66.0006667,118.4390509,1
11.6535219,72.34440686,118.8580282,66.00014283,114.8698581,1
6360.9431756172,565.987776214632,565.987776214632,566.0,566.0,0
996.582017908421,74.0,74.0,74.0,74.0,0
6.421561656,91.84182968,128.8558511,98.0,138.5929291,1
26.45474851,148.5821333,296.9175571,69.99950941,101.8623155,1
4653.88024782191,73.9960368078334,95.2649645109168,74.0,74.0,0
459.994807568551,60.0,60.0,60.0,60.0,0
6437.36338615712,60.0,60.0,60.0,60.0,0
6441.04863911317,73.9991873964657,73.9991873964657,74.0,74.0,0
5913.63307885787,565.991906183802,565.991906183802,566.0,566.0,0
4082.36509535434,553.832012602628,553.832012602628,554.0,554.0,0
119.6191279,172.4128437,332.1179612,246.5071562,338.0217827,1
10.26541735,67.36899832,113.4545819,66.00001839,114.8153574,1
6438.25925374649,73.9964043177597,73.9964043177597,74.0,74.0,0
8.11586439,69.67942087,116.0345614,66.0,115.5146947,1
6374.07752653916,565.981682471825,565.981682471825,566.0,566.0,0
