MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,H_L0.1_weight,H_L0.1_mean,Attack
6140.45298073264,445.520883791083,46446.0558471392,6140.45298073264,445.520883791083,2
4041.97505043458,342.551667672319,59718.2810338051,4041.97505043458,342.551667672319,2
6292.86827069448,391.946847377381,57771.9100623127,6292.86827069448,391.946847377381,2
6433.75594308582,381.368526554719,55475.4576504653,6433.75594308582,381.368526554719,2
7397.01987107199,74.7327986232552,563.837573827951,7397.01987107199,74.7327986232552,1
7753.25935959647,74.8322567529032,630.342419288477,7753.25935959647,74.8322567529032,1
5995.20764941215,74.6122961373825,444.63227683756,5995.20764941215,74.6122961373825,1
6.825263331,123.6920231,3907.67913,6.825263331,123.6920231,0
1814.30992196207,60.1080279465079,2.00810638742996,1814.30992196207,60.1080279465079,2
7563.38919303951,74.479016355683,344.203325842319,7563.38919303951,74.479016355683,1
6560.91894229678,69.4554463351848,43.0497204527437,6560.91894229678,69.4554463351848,2
25.76267566,140.7011416,34302.30371,25.76267566,140.7011416,0
6580.03760148985,74.6452907174236,492.785152593416,6580.03760148985,74.6452907174236,1
6431.67443335438,381.792455145213,55410.2656330788,6431.67443335438,381.792455145213,2
3463.21630230369,74.1701911138987,35.7029400845413,3463.21630230369,74.1701911138987,1
7812.59109156905,74.9308949498407,715.476647823352,7812.59109156905,74.9308949498407,1
3898.50634373089,341.393628906558,59803.2908104087,3898.50634373089,341.393628906558,2
6570.39630092541,69.3734603759699,43.5623555409893,6570.39630092541,69.3734603759699,2
2006.78519234348,60.1066656472803,1.91456453337014,2006.78519234348,60.1066656472803,2
3.325092933,80.38947826,195.9535241,3.325092933,80.38947826,0
7047.23006900391,74.1076134149096,29.0407300755142,7047.23006900391,74.1076134149096,1
4194.38413422038,342.905503113137,59701.6243000397,4194.38413422038,342.905503113137,2
1998.02907754086,60.0986314606807,1.77002334351619,1998.02907754086,60.0986314606807,2
1.729998393,282.7049592,10525.64783,1.729998393,282.7049592,0
7588.34198625077,74.5252252453084,397.86912639038,7588.34198625077,74.5252252453084,1
7293.41853712305,74.6636807432193,487.450361235001,7293.41853712305,74.6636807432193,1
4234.88123224439,341.328771627654,59808.4791364709,4234.88123224439,341.328771627654,2
1105.48267369083,76.7998941215929,1890.14012575713,1105.48267369083,76.7998941215929,1
6476.2660754154,379.985982975367,55679.7765685936,6476.2660754154,379.985982975367,2
4183.95859235418,376.642573387239,56140.8948959677,4183.95859235418,376.642573387239,2
6655.78693066137,69.2646447833384,44.0525851853863,6655.78693066137,69.2646447833384,2
3.362098231,80.21760863,208.9611056,3.362098231,80.21760863,0
929.521411888374,77.8611032168155,2830.96061959343,929.521411888374,77.8611032168155,1
671.117857264293,79.4172473706045,4033.21286004386,671.117857264293,79.4172473706045,1
9.905869474,67.72140804,131.5292237,9.905869474,67.72140804,0
3942.86518839704,70.7693801304956,35.0970658352562,3942.86518839704,70.7693801304956,2
531.454720315091,74.2256282929071,5.37551368413369,531.454720315091,74.2256282929071,1
3547.3996733592,74.1301705396459,38.7516701025097,3547.3996733592,74.1301705396459,1
9.346793851,77.23289659,870.6687175,9.346793851,77.23289659,0
9.756168487,73.75814475,619.8888594,9.756168487,73.75814475,0
7775.59992698171,74.2950307254584,199.775965102357,7775.59992698171,74.2950307254584,1
9.856866746,69.99441649,286.3188179,9.856866746,69.99441649,0
11.92971895,74.81778594,616.4350943,11.92971895,74.81778594,0
6359.35246182577,420.911738324617,47937.5521123655,6359.35246182577,420.911738324617,2
1600.39356905467,295.506948233142,60863.8947389346,1600.39356905467,295.506948233142,2
4909.44719079804,380.874310659753,55549.7878023846,4909.44719079804,380.874310659753,2
49.24857019,157.9257658,44615.43374,49.24857019,157.9257658,0
837.050017522304,80.6946728730903,5078.68735126589,837.050017522304,80.6946728730903,1
10.97170563,77.58344601,712.2607803,10.97170563,77.58344601,0
26.39254216,111.3591693,29252.21896,26.39254216,111.3591693,0
1991.36792961537,60.0935575582837,1.60049414983723,1991.36792961537,60.0935575582837,2
6.140560946,133.2581242,37008.15121,6.140560946,133.2581242,0
3544.149348584,327.264562168259,63779.4632037904,3544.149348584,327.264562168259,2
954.997595104215,74.8400119199009,265.960490178536,954.997595104215,74.8400119199009,1
3471.02905198605,67.9791665956622,48.2785883948709,3471.02905198605,67.9791665956622,2
6248.84221256915,438.94145971237,48142.052557246,6248.84221256915,438.94145971237,2
2.194907072,320.7735814,26899.33823,2.194907072,320.7735814,0
5146.19886138194,74.0988377191159,16.4162861725135,5146.19886138194,74.0988377191159,1
2.733658442,299.9071421,7218.422283,2.733658442,299.9071421,0
2.455231286,71.6805479,211.541507,2.455231286,71.6805479,0
6.299473483,87.72433292,1938.242656,6.299473483,87.72433292,0
2969.71704046066,74.1530216578008,50.2194558742622,2969.71704046066,74.1530216578008,1
6379.90578314623,390.164230592352,58049.7528768743,6379.90578314623,390.164230592352,2
5566.17516550691,74.056941723365,14.9793499484422,5566.17516550691,74.056941723365,1
3973.7555455085,336.984915601666,60086.8628487768,3973.7555455085,336.984915601666,2
3256.24161402002,303.117696434865,60963.4760017187,3256.24161402002,303.117696434865,2
2.735929386,299.5051211,7303.450714,2.735929386,299.5051211,0
2.811646523,266.2543794,31884.65862,2.811646523,266.2543794,0
3.789983281,179.8566654,23669.71969,3.789983281,179.8566654,0
1.286159398,74.41280165,50.02008943,1.286159398,74.41280165,0
6444.67021707962,426.658452277239,46675.5491540769,6444.67021707962,426.658452277239,2
3666.68583391213,68.1366660973343,47.9243572854875,3666.68583391213,68.1366660973343,2
1770.79127405394,74.0514914798359,1.34778620529596,1770.79127405394,74.0514914798359,1
7011.28450184066,74.8308466328088,618.184227520572,7011.28450184066,74.8308466328088,1
6.135202082,92.78382619,275.1878634,6.135202082,92.78382619,0
7421.02816724516,74.1894237999233,108.311884413832,7421.02816724516,74.1894237999233,1
953.13579520371,74.7893768119751,243.068772652293,953.13579520371,74.7893768119751,1
10.39699283,67.4254881,95.28196244,10.39699283,67.4254881,0
6147.46906460513,439.90224625892,47899.8663122256,6147.46906460513,439.90224625892,2
6635.86746698671,422.155334585849,47747.3470931926,6635.86746698671,422.155334585849,2
5482.60355755341,74.0860173369271,13.7070190084305,5482.60355755341,74.0860173369271,1
1.795919195,274.8332783,11851.64767,1.795919195,274.8332783,0
3934.98987657572,338.346188700967,60006.1486398786,3934.98987657572,338.346188700967,2
3996.93150903917,352.401852324613,58929.5490083276,3996.93150903917,352.401852324613,2
7873.25428141481,74.2624962393292,145.443774847437,7873.25428141481,74.2624962393292,1
720.311494565465,75.5765517572438,577.127773239486,720.311494565465,75.5765517572438,1
2249.15978138196,60.0194223605326,0.674798178087713,2249.15978138196,60.0194223605326,2
7873.34590701915,74.7868360460872,603.087054093803,7873.34590701915,74.7868360460872,1
10.38603611,71.76227989,485.8163259,10.38603611,71.76227989,0
4.241899492,297.5866379,32386.4076,4.241899492,297.5866379,0
1909.9282397716,60.0043488100753,0.0472865299066143,1909.9282397716,60.0043488100753,2
3237.30083770405,305.894191896479,60976.1017138822,3237.30083770405,305.894191896479,2
2.878005069,216.699021,17749.99042,2.878005069,216.699021,0
1.732227397,282.4431182,10578.70108,1.732227397,282.4431182,0
7701.99983862311,74.1235029904419,54.2357912965235,7701.99983862311,74.1235029904419,1
7007.08124836039,74.0879063896161,16.7579626495126,7007.08124836039,74.0879063896161,1
887.061820957072,80.2033533414861,4669.07347408664,887.061820957072,80.2033533414861,1
3681.66035076578,74.154084758177,32.3266070352274,3681.66035076578,74.154084758177,1
7059.03164422924,74.0859527899342,16.385707690155,7059.03164422924,74.0859527899342,1
746.81285981307,75.3032602002517,618.584988433611,746.81285981307,75.3032602002517,1
1976.55953953705,60.1015240208721,1.80188677634715,1976.55953953705,60.1015240208721,2
3750.7588131596,423.220730378347,47493.520939383,3750.7588131596,423.220730378347,2
7841.59799027097,74.2504605915468,167.052471284769,7841.59799027097,74.2504605915468,1
6711.6219750094,431.749012530683,45366.825277232,6711.6219750094,431.749012530683,2
7591.61461134918,74.1837673409275,83.2603708379365,7591.61461134918,74.1837673409275,1
32.56290222,157.7402357,52506.47471,32.56290222,157.7402357,0
6456.36676145275,380.323318620374,55627.9281683129,6456.36676145275,380.323318620374,2
3.132434852,69.62973887,143.7876154,3.132434852,69.62973887,0
4.139925923,64.60076547,116.8559212,4.139925923,64.60076547,0
5442.24883965106,406.100436531106,51149.9222687598,5442.24883965106,406.100436531106,2
6480.27873995989,70.6120777588316,36.011335276673,6480.27873995989,70.6120777588316,2
6586.94660320727,74.7103787819543,523.737891052217,6586.94660320727,74.7103787819543,1
9.89874171,68.13009789,156.5651834,9.89874171,68.13009789,0
7435.6790635745,74.0685572681111,11.5698908928634,7435.6790635745,74.0685572681111,1
8.773683741,69.94762476,213.7330847,8.773683741,69.94762476,0
6398.35723614428,386.722051845088,54650.3221623234,6398.35723614428,386.722051845088,2
3.40254218,64.88337342,121.0928235,3.40254218,64.88337342,0
5582.12580192848,407.891458734697,50825.3704184818,5582.12580192848,407.891458734697,2
10.57269474,74.58499822,610.4723229,10.57269474,74.58499822,0
5669.27221072157,408.829571952109,50638.944642653,5669.27221072157,408.829571952109,2
6548.04759197973,69.2836782623291,43.9195369914078,6548.04759197973,69.2836782623291,2
910.770005858889,75.5586495008119,468.655167245048,910.770005858889,75.5586495008119,1
7872.91671237153,74.7874359515788,603.546391901487,7872.91671237153,74.7874359515788,1
1030.05423533409,76.7950047105374,1461.80005702039,1030.05423533409,76.7950047105374,1
4.046647894,97.3673892,163.0687207,4.046647894,97.3673892,0
2272.72898476384,60.0251582431728,0.939016358565823,2272.72898476384,60.0251582431728,2
7216.72028014294,74.7018191454913,517.856729864565,7216.72028014294,74.7018191454913,1
5023.97042959101,74.0991099162911,17.1481557172374,5023.97042959101,74.0991099162911,1
1.995266808,93.29860933,270.9045844,1.995266808,93.29860933,0
4346.04562655815,385.045278487294,54902.7272482996,4346.04562655815,385.045278487294,2
10.04828987,67.85163874,107.9532624,10.04828987,67.85163874,0
4.473436555,84.01592964,94.42812862,4.473436555,84.01592964,0
43.64560053,138.9522337,42724.98989,43.64560053,138.9522337,0
10.6300781,70.76257998,399.0270856,10.6300781,70.76257998,0
2276.13829229419,60.0145905865776,0.365875010929813,2276.13829229419,60.0145905865776,2
5725.11609207133,447.776252866778,45840.827673791,5725.11609207133,447.776252866778,2
10.97221935,79.42128789,536.30217,10.97221935,79.42128789,0
9.792455362,72.26975532,509.1007213,9.792455362,72.26975532,0
79.13341144,155.4197902,46150.7206,79.13341144,155.4197902,0
8440.12047642129,71.2520427329574,31.1328690912078,8440.12047642129,71.2520427329574,2
7565.53502181166,74.4645597536888,331.663730882038,7565.53502181166,74.4645597536888,1
2.224333353,255.5848185,24027.73072,2.224333353,255.5848185,0
5590.31183132499,74.0563326055859,14.819146955263,5590.31183132499,74.0563326055859,1
174.9157069,98.76021002,3470.91635,174.9157069,98.76021002,0
3169.38197640467,333.139116264607,63581.9446625332,3169.38197640467,333.139116264607,2
4967.72719559312,74.1012351870031,17.5156582917371,4967.72719559312,74.1012351870031,1
2.007102659,279.327742,18092.58984,2.007102659,279.327742,0
3.757514575,183.3135918,18088.42786,3.757514575,183.3135918,0
17.2761888,160.5736544,49373.26721,17.2761888,160.5736544,0
6265.87106469309,424.573944735096,47173.4235227287,6265.87106469309,424.573944735096,2
6360.75869439725,426.727616598169,46660.4346990799,6360.75869439725,426.727616598169,2
7.196250215,73.73608664,114.5044089,7.196250215,73.73608664,0
17.50429245,114.0598435,17818.54344,17.50429245,114.0598435,0
9.280965639,77.48938182,864.9779288,9.280965639,77.48938182,0
1216.97475598108,75.3425529594926,620.451277964024,1216.97475598108,75.3425529594926,1
9.942583269,68.94128304,195.7773221,9.942583269,68.94128304,0
1160.55280016898,79.9624070883175,4646.73174925973,1160.55280016898,79.9624070883175,1
6658.82320023833,69.4108454617362,43.2699973754079,6658.82320023833,69.4108454617362,2
11.82106194,67.89981509,122.3535847,11.82106194,67.89981509,0
14.07461049,69.31606635,130.6047323,14.07461049,69.31606635,0
5539.92213086396,74.086523717731,13.2192541172662,5539.92213086396,74.086523717731,1
10.28843824,68.46237471,112.4019476,10.28843824,68.46237471,0
41.92471695,158.4220015,43622.27444,41.92471695,158.4220015,0
6611.2553270374,69.4850875881365,42.9274474469257,6611.2553270374,69.4850875881365,2
7.942623685,112.5448956,5054.851823,7.942623685,112.5448956,0
3923.7957599209,343.045685388688,59686.5805682146,3923.7957599209,343.045685388688,2
6.888705448,96.39624188,189.0341178,6.888705448,96.39624188,0
6335.62210445134,381.245181091407,55494.0756501136,6335.62210445134,381.245181091407,2
7832.85002136684,70.9245635645093,34.2567408759542,7832.85002136684,70.9245635645093,2
7498.65902757621,74.0669704707898,10.8604597146159,7498.65902757621,74.0669704707898,1
6147.71752582427,387.51735503537,58451.9129340876,6147.71752582427,387.51735503537,2
5.641023309,317.8610749,31557.82573,5.641023309,317.8610749,0
10.97711677,74.5569392,217.5414467,10.97711677,74.5569392,0
27.89561414,108.5240762,27797.77232,27.89561414,108.5240762,0
12.22214958,75.35178944,827.7450809,12.22214958,75.35178944,0
2914.57166204264,431.839942837542,45418.1482604104,2914.57166204264,431.839942837542,2
3.928016164,92.81153202,257.3132337,3.928016164,92.81153202,0
6.102793876,74.13570785,29.07511858,6.102793876,74.13570785,0
932.178195819698,74.7868870689441,268.234177888157,932.178195819698,74.7868870689441,1
6336.04899977063,391.781933856997,57796.8032183067,6336.04899977063,391.781933856997,2
4.921494736,292.5406388,29444.4427,4.921494736,292.5406388,0
7.015210287,148.1972496,10905.87972,7.015210287,148.1972496,0
1220.83189071391,75.7305229493887,826.228042488197,1220.83189071391,75.7305229493887,1
2.641242926,68.87623262,127.4299742,2.641242926,68.87623262,0
724.36377942898,75.6232124745075,594.13310610696,724.36377942898,75.6232124745075,1
2.891215906,95.86712506,159.9873252,2.891215906,95.86712506,0
5.953649628,73.26378347,221.9835053,5.953649628,73.26378347,0
1.256164277,87.67189461,59.60983629,1.256164277,87.67189461,0
961.684444780947,74.6780959118141,188.473376122743,961.684444780947,74.6780959118141,1
7134.42116832995,74.7610169614945,529.996347568888,7134.42116832995,74.7610169614945,1
7574.6420142953,74.0657461848422,10.2382064656385,7574.6420142953,74.0657461848422,1
4.888589698,75.96587396,100.5413932,4.888589698,75.96587396,0
3120.50068867927,302.17040764835,60958.0717369199,3120.50068867927,302.17040764835,2
12.04995453,70.32897565,361.5848551,12.04995453,70.32897565,0
2.463951754,154.7543378,20723.335,2.463951754,154.7543378,0
6.924487304,96.05884765,199.9412878,6.924487304,96.05884765,0
10.82209927,71.22834786,409.0903135,10.82209927,71.22834786,0
2.571896898,82.16544177,391.964428,2.571896898,82.16544177,0
4998.57513421142,340.268630551695,59899.244977423,4998.57513421142,340.268630551695,2
7529.40249050592,74.5662529144859,429.896668495194,7529.40249050592,74.5662529144859,1
6399.59674368466,378.791722353977,55852.3354131043,6399.59674368466,378.791722353977,2
5053.90258582689,335.272264045648,60205.2170213673,5053.90258582689,335.272264045648,2
4273.20354325153,383.095721071057,55210.1394184218,4273.20354325153,383.095721071057,2
1878.02350278572,60.0850641385606,1.39045968465962,1878.02350278572,60.0850641385606,2
2.059901176,67.42577275,81.48414594,2.059901176,67.42577275,0
7612.6164891034,74.5839293785767,408.56419710278,7612.6164891034,74.5839293785767,1
1217.47687256474,79.130004258004,3755.67399294356,1217.47687256474,79.130004258004,1
6310.65816354014,430.93046725265,45639.464038158,6310.65816354014,430.93046725265,2
4881.63345009634,426.470009882599,46731.7680226787,4881.63345009634,426.470009882599,2
2913.76037289242,67.2309452246908,49.1756650523403,2913.76037289242,67.2309452246908,2
2291.15526110557,60.0155594103349,0.587871441859988,2291.15526110557,60.0155594103349,2
2062.86194352013,60.0950084764856,1.78679394102301,2062.86194352013,60.0950084764856,2
7029.98665056781,74.0866636026625,16.5211526799976,7029.98665056781,74.0866636026625,1
6020.24889192423,425.969877075784,51203.1571845393,6020.24889192423,425.969877075784,2
5995.98042963312,426.809061131043,51030.177642159,5995.98042963312,426.809061131043,2
2.761874509,297.3845253,7742.408979,2.761874509,297.3845253,0
1174.05965615988,80.8240663972068,5163.49876974949,1174.05965615988,80.8240663972068,1
5861.84271040031,74.05569243603,12.8066213815282,5861.84271040031,74.05569243603,1
6416.32838966129,74.1160017100784,26.8105017788775,6416.32838966129,74.1160017100784,1
6387.21870468224,384.497002767216,54998.6119749869,6387.21870468224,384.497002767216,2
9.818742452,68.10973891,164.6743697,9.818742452,68.10973891,0
2333.67769112134,60.0282996179263,1.0690791750294,2333.67769112134,60.0282996179263,2
7647.02518006921,74.5312174452932,371.010412924854,7647.02518006921,74.5312174452932,1
5160.4270722263,74.5625131004088,408.338786023702,5160.4270722263,74.5625131004088,1
6689.05632062519,69.3074113472654,43.7625334214436,6689.05632062519,69.3074113472654,2
997.519734848343,77.9557894290034,2936.80161115114,997.519734848343,77.9557894290034,1
844.034096082,75.1390980751147,466.349908886656,844.034096082,75.1390980751147,1
3911.40820612672,356.799051328142,58507.1809820964,3911.40820612672,356.799051328142,2
59.77666401,141.8156473,40191.89455,59.77666401,141.8156473,0
10.25188053,68.96977846,191.4958945,10.25188053,68.96977846,0
1977.87885498789,60.1136171268382,2.02162571057079,1977.87885498789,60.1136171268382,2
68.62913074,170.32896,51801.87949,68.62913074,170.32896,0
12.01733671,72.90524899,564.8392516,12.01733671,72.90524899,0
4421.87211288181,346.166439135017,59456.7261755855,4421.87211288181,346.166439135017,2
3.313563096,89.05619798,27.42329823,3.313563096,89.05619798,0
2254.22743958533,60.031259165656,1.2082557405156,2254.22743958533,60.031259165656,2
6388.82116585276,427.189208960736,46554.8419685304,6388.82116585276,427.189208960736,2
925.222205203614,79.9287948517076,4464.04953507034,925.222205203614,79.9287948517076,1
5384.5902809242,74.8450052035699,625.450214913843,5384.5902809242,74.8450052035699,1
3.285675069,89.1638452,24.38548902,3.285675069,89.1638452,0
2.565702095,87.52364718,68.00082649,2.565702095,87.52364718,0
1901.09921481655,60.0060559549827,0.0896564717922956,1901.09921481655,60.0060559549827,2
844.852574748057,75.9760890300748,1265.5366172172,844.852574748057,75.9760890300748,1
7858.69232207769,74.7127940032089,544.256856046047,7858.69232207769,74.7127940032089,1
1135.175832518,74.8016206819723,206.127942567943,1135.175832518,74.8016206819723,1
4.481260434,379.2355425,20745.50735,4.481260434,379.2355425,0
8.565186366,120.9168619,5604.716309,8.565186366,120.9168619,0
7827.46317701217,74.9207141189343,707.661135556458,7827.46317701217,74.9207141189343,1
3934.31692071289,339.042809173432,59958.1289073035,3934.31692071289,339.042809173432,2
1.000165203,110.0,1.82e-12,1.000165203,110.0,0
7523.9701185345,74.2123544979445,100.720418880787,7523.9701185345,74.2123544979445,1
792.258701052121,75.6613749132445,893.949026285283,792.258701052121,75.6613749132445,1
5966.31051907058,432.611630676908,49687.5433034784,5966.31051907058,432.611630676908,2
6589.58176200747,69.4294070773252,43.3071227134497,6589.58176200747,69.4294070773252,2
7.158838858,144.1819595,10256.82181,7.158838858,144.1819595,0
1.732461519,282.6272815,10545.01413,1.732461519,282.6272815,0
38.21708979,122.5468609,34992.86219,38.21708979,122.5468609,0
999.179056977956,76.5005890678425,1642.43822458828,999.179056977956,76.5005890678425,1
5877.14821357412,430.490026080969,45754.9666880278,5877.14821357412,430.490026080969,2
3.847263311,420.6059742,11301.08825,3.847263311,420.6059742,0
7176.81296105504,74.1016276651678,25.8804384207297,7176.81296105504,74.1016276651678,1
4837.43070010113,74.0894920863479,21.7563244516496,4837.43070010113,74.0894920863479,1
7860.62635644697,74.6778438788151,515.435837394138,7860.62635644697,74.6778438788151,1
7236.790756135,74.6862548091799,504.014733892137,7236.790756135,74.6862548091799,1
7832.70052360629,74.2460561409059,164.115869861919,7832.70052360629,74.2460561409059,1
1040.36361674169,78.0910041394262,2909.33311681709,1040.36361674169,78.0910041394262,1
1190.75858235705,79.7875015841827,4511.43347023197,1190.75858235705,79.7875015841827,1
2.955896931,84.33627426,388.3570414,2.955896931,84.33627426,0
4011.96975189411,74.1374933737135,27.8017787682729,4011.96975189411,74.1374933737135,1
6364.5905673867,74.1805477320206,57.9672462432518,6364.5905673867,74.1805477320206,1
6248.19541484892,392.124538391477,57744.4095806977,6248.19541484892,392.124538391477,2
10.24593403,73.3040864,604.8205342,10.24593403,73.3040864,0
6565.14683374209,426.635545629215,46630.7308573171,6565.14683374209,426.635545629215,2
2358.81075460466,66.3427832347584,48.6467663137591,2358.81075460466,66.3427832347584,2
6421.24841484179,70.6865626612963,35.4199777182202,6421.24841484179,70.6865626612963,2
4951.99139133392,339.100636468474,59975.1000686493,4951.99139133392,339.100636468474,2
8.372672639,70.46348312,280.9289343,8.372672639,70.46348312,0
891.077191762588,83.0058113444178,6956.72668284203,891.077191762588,83.0058113444178,1
3.379238662,245.4391675,29466.0057,3.379238662,245.4391675,0
7673.39708644658,74.0624885315263,9.33853607639503,7673.39708644658,74.0624885315263,1
2.178294602,269.0855404,20009.16461,2.178294602,269.0855404,0
1905.25542477594,60.0040095624768,0.043599101390555,1905.25542477594,60.0040095624768,2
6742.93695290291,74.1342779428638,39.213955622733,6742.93695290291,74.1342779428638,1
1006.5327298089,75.1934264322605,607.882251511747,1006.5327298089,75.1934264322605,1
10.04334438,76.71382758,804.8556092,10.04334438,76.71382758,0
5667.75974253634,409.015808765806,50596.7914979154,5667.75974253634,409.015808765806,2
2.938960464,217.7341095,17707.36765,2.938960464,217.7341095,0
3.286847243,89.15946171,24.50964394,3.286847243,89.15946171,0
1.000163431,90.0,9.09e-13,1.000163431,90.0,0
10.82519679,82.39469829,1218.546876,10.82519679,82.39469829,0
6208.69372835619,391.296398220094,57875.5180284507,6208.69372835619,391.296398220094,2
1470.95157090713,74.0642878610512,1.68190801663968,1470.95157090713,74.0642878610512,1
2099.50214547275,67.6450337872318,48.6357224452449,2099.50214547275,67.6450337872318,2
4237.44872876975,74.1052444867082,28.3468538185607,4237.44872876975,74.1052444867082,1
11.33658712,74.91508507,692.4073691,11.33658712,74.91508507,0
1956.16600218196,60.1101782893458,1.76442508829723,1956.16600218196,60.1101782893458,2
855.150548120339,78.0884472146104,3029.85047738619,855.150548120339,78.0884472146104,1
6423.99856173905,426.049355637724,46808.1340001201,6423.99856173905,426.049355637724,2
4988.71268845189,338.107471380371,60038.4043274314,4988.71268845189,338.107471380371,2
48.42891304,125.8350804,35555.27677,48.42891304,125.8350804,0
9.87482764,70.94949179,402.1520448,9.87482764,70.94949179,0
10.02339636,69.20027886,216.0069633,10.02339636,69.20027886,0
6113.80250776327,74.5727330079919,415.925301338297,6113.80250776327,74.5727330079919,1
7126.87301908121,74.7447812875297,549.525541037982,7126.87301908121,74.7447812875297,1
3836.18567073822,334.951078636193,60206.9249305742,3836.18567073822,334.951078636193,2
7675.40376531156,74.0612907475889,9.15960786729374,7675.40376531156,74.0612907475889,1
10.94417064,76.10405653,932.8259124,10.94417064,76.10405653,0
5659.3519893182,430.807770713558,45678.1478886887,5659.3519893182,430.807770713558,2
1078.83976891611,75.2885396530312,488.532844662133,1078.83976891611,75.2885396530312,1
6.887891395,313.8203912,26109.61622,6.887891395,313.8203912,0
7075.25769490151,74.1091311206971,28.623369621766,7075.25769490151,74.1091311206971,1
3685.31935099933,67.7884503609038,48.6075334922471,3685.31935099933,67.7884503609038,2
4148.48764421922,74.1330573338413,25.9069036417423,4148.48764421922,74.1330573338413,1
2.728297211,75.50068615,173.467031,2.728297211,75.50068615,0
3650.36993363788,67.6255336403636,48.8054820819325,3650.36993363788,67.6255336403636,2
7126.91804235355,74.7663722748098,533.721853441301,7126.91804235355,74.7663722748098,1
2.994929606,173.7171845,27208.69369,2.994929606,173.7171845,0
3819.56681583901,333.710621439441,60274.3240549436,3819.56681583901,333.710621439441,2
2247.4385046934,60.0207835703468,0.803212084680126,2247.4385046934,60.0207835703468,2
5908.64158391336,405.757707820956,51254.5800624646,5908.64158391336,405.757707820956,2
6452.0893578468,382.954794933164,55234.0107615787,6452.0893578468,382.954794933164,2
8.889195284,71.34380851,328.8694911,8.889195284,71.34380851,0
6428.9150422498,69.3973596428627,43.38523059415,6428.9150422498,69.3973596428627,2
4406.5405756179,389.150801099352,54236.9984678131,4406.5405756179,389.150801099352,2
3408.99066391568,74.1309865345558,40.959312556055,3408.99066391568,74.1309865345558,1
2.957344205,214.3107821,17852.09369,2.957344205,214.3107821,0
7827.9834546116,74.2692862486361,180.407681501244,7827.9834546116,74.2692862486361,1
6305.50692635535,383.117030073263,55212.8265158781,6305.50692635535,383.117030073263,2
5441.19083195531,408.420442922228,50719.844674127,5441.19083195531,408.420442922228,2
2.303221018,236.4537195,20588.51243,2.303221018,236.4537195,0
15.43591047,69.0225742,125.486209,15.43591047,69.0225742,0
1023.75414853858,74.9451937092984,280.401188647751,1023.75414853858,74.9451937092984,1
